#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 4 Albendazole Sulfoxide.JPG Wednesday 15-May-2019 1:03:21 PM



1.0967, 239.5206

2.0937, 345.4821

3.0913, 428.777

4.2139, 489.4544

6.0864, 393.114

12.077, 289.1138

24.062, 51.9365

36.2927, 29.0375

48.2772, 6.0623

72.0, 0.0987

96.2081, 0.0977



1.1, 5.5
1.975, 56.9069

2.9746, 39.3656

3.8465, 62.7737

5.8427, 68.089

8.0902, 45.4904

12.4597, 24.8142

24.3115, 51.9221

36.1656, 58.5657

48.4012, 7.7871

72.1113, 5.3407

96.5742, 1.0996
