#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 56 Albendazole Sulfoxide.JPG Friday 5-Jul-2019 8:36:40 PM


0.1017, 211.1022

0.612, 241.9052

1.1261, 281.9424

1.6289, 294.277

2.1193, 314.4916

3.1224, 295.0037

4.111, 278.1191

5.1108, 250.7162

6.1106, 223.3133

7.1268, 197.9242

8.1028, 188.26

10.0963, 156.5046

12.1228, 129.4364


8.8871e-3, 21.7663

0.5398, 26.9156

1.0549, 31.3703

1.5225, 33.741

1.9756, 38.7149

3.0176, 38.4252

4.0596, 38.1354

5.0222, 33.7128

6.0489, 34.0475

7.0756, 34.3822

8.0395, 33.2575

10.1082, 33.3024

12.0535, 35.7052

