#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 34 Albendazole Sulfoxide.JPG Saturday 6-Jul-2019 12:06:21 PM


-0.1496, 0.9691

0.5215, 46.4918

0.6193, 61.7126

1.512, 142.0614

2.0086, 207.223

3.0076, 197.6251

4.2062, 188.4635

6.0048, 163.5133

8.0034, 135.319

10.0025, 103.5133

12.0003, 95.6396

16.0965, 74.2864

19.9929, 57.7033

24.0888, 46.253

29.9837, 30.2044

36.0792, 17.3905

47.9668, 9.8439
6

0.2615, 1.9415

0.5215, 46.4918

0.6693, 61.2283

1.512, 142.0614

2.008, 224.1851

3.0061, 240.5823

4.1554, 213.7478

6.0038, 186.9131

8.0519, 163.4402

9.9506, 134.2014

12.0986, 119.2066

16.2439, 103.3721

19.8913, 73.6432

24.0873, 57.1999

30.0319, 38.5468

36.0279, 21.1708

47.917, 9.7669

60.0667, 0.987
