#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 46 Albendazole Sulfoxide.JPG Saturday 6-Jul-2019 12:59:36 AM


1.0139, 34.9222

1.9195, 64.9186

2.7793, 88.0495

3.7036, 94.5651

4.6502, 106.4212

5.5965, 112.9734

6.5389, 62.3761

7.4403, 57.5575

8.3634, 49.52

9.3088, 45.6974

10.1661, 41.1915

11.0676, 38.0094

12.0318, 20.5025


0.9165, 295.6625

1.907, 317.572

2.7885, 415.9146

3.7778, 374.9762

4.6358, 375.4459

5.5827, 442.7141

6.5044, 308.7069

7.4288, 331.5512

8.3519, 295.4191

9.2528, 242.5629

10.2416, 201.5281

11.143, 185.9597

12.0669, 184.0495
