#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 62 Albendazole Sulfoxide.JPG Saturday 6-Jul-2019 9:12:18 PM


1.0029, 55.503

2.0251, 217.25

3.1344, 383.6435

4.2392, 514.0035

6.2889, 505.8384

8.3336, 365.6104

12.4787, 270.8383

24.6129, 102.335

37.1469, 38.3557

49.3367, 20.5505

74.0622, 4.5493


0.9971, 38.8252

2.2173, 134.5415

2.9758, 226.2784

4.1332, 356.6404

6.0864, 433.4934

8.282, 331.6561

12.4754, 221.0683

24.7591, 81.5203

36.9431, 30.3059

49.3306, 14.1438

74.0065, 3.2083
