#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 36 Albendazole Sulfoxide.JPG Wednesday 15-May-2019 4:03:17 PM
0.9679, 0.2242
1.9754, 0.3497
4.0319, 0.4354
6.0477, 0.6598
14.0796, 0.3386
23.8954, 0.1538
0.9348, 0.1335
1.9626, 0.1924
6.0534, 0.4909
13.9949, 0.1733
23.9138, 0.1449
0.8458, 0.0953
3.9849, 0.223
5.9182, 0.2144
13.9607, 0.1128
23.9152, 0.104
1.0814, 0.0758
3.9659, 0.2514
5.9521, 0.2802
13.9226, 0.1732
24.0051, 0.1156
0.9016, 0.0482
1.9295, 0.1035
3.8434, 0.1349
5.937, 0.1931
13.9588, 0.1724
23.9861, 0.1421
