#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 59 Albendazole Sulfoxide.JPG Friday 5-Jul-2019 11:29:02 PM


8.9232, 1.001

17.8776, 0.9813

26.5998, 1.272

36.0402, 1.3128

44.976, 0.7081

62.8925, 0.9127

72.5714, 0.8413

89.9967, 0.8226

99.4314, 0.6853

107.9193, 1.2155

117.1019, 0.7631

126.545, 0.8902

135.2424, 0.3977


8.4506, 1.3627

17.6448, 1.2715

27.0892, 1.4394

35.7909, 1.0842

45.2245, 0.9113

63.3853, 1.1869

72.8211, 1.0852

90.2689, 1.7685

99.706, 1.7075

108.4104, 1.4388

117.3519, 1.0172

126.3288, 1.6994

135.4938, 0.6925



