#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 57 Albendazole Sulfoxide.JPG Friday 5-Jul-2019 8:44:33 PM


0.0369, 7.6667

0.2882, 354.3237

0.5765, 701.0041

0.8629, 599.2757

1.1466, 614.7429

1.4313, 584.3511

1.7164, 538.6728

1.9847, 681.5189

2.275, 411.6401

2.5623, 804.1798

2.8441, 896.0791

3.1354, 1120.4684

3.429, 1237.8529

3.6975, 840.5716

4.2745, 453.6781

4.5589, 973.6044

5.7048, 551.4043

6.2517, 1463.8546

7.3909, 1862.0324

8.5322, 1638.5554

10.2575, 1257.4888

11.7164, 117.0168

11.9891, 71.3306
